id,labels,popularity,name,username
2LwT0vZAXJCOciOvTbAZdf,Release,,,
0v7Ql828e0dVuw2yi3iTQp,Release,,,
1LIa0K4VQnzCreRogfMP68,Release,,,
1jd2UnD7KAYtlTxmfmn59t,Release,,,
4WiThiD9AkxCSYf291UDwc,Release,,,
33kS9T1bA6L7fosKns9fx6,Release,,,
0nSCmDQ8GRpsu4sAKKhaBM,Release,,,
54c8GDhgvX3nFdqUhLG5lD,Release,,,
40T4QuY2o5FmisyJf3AlEf,Release,,,
0RVp1yzx3mTm7R3Vtojx3L,Release,,,
5LoGOcXly2sSKTHyiy35IN,Release,,,
6DEjYFkNZh67HP7R9PSZvv,Release,,,
1x01t3WEM1s3MmCAMYhDnt,Release,,,
6XOw1WAe1XFpam8dPJAOgc,Release,,,
7bV0TmvYCbAl2oDNrBzy8L,Release,,,
4JDvTcjUsum0aJx5PmXb8T,Release,,,
5XGpZVWMZNmIo0CblY9DrK,Release,,,
6tee7NeH1YXbWYY7v5X4Y9,Release,,,
6hCMbaCdDV35U3YafYqloY,Release,,,
3lIU3RoZiHen1QXAQ3KQ9e,Artist,73.0,,
2513,Genre,,choral,
1yK0Tu6gE5cup2SLcxAJV1,Release,,,
0BLV2fhIeGJmvzBxwz3NxV,Release,,,
0TfnU1Dup2Gu3KU1hnkQ3A,Release,,,
0D14aOyRKsQkrFVrB5idpx,Release,,,
1WQBwwssN6r8DSjUlkyUGW,Artist,76.0,,
1MPAXuTVL2Ej5x0JHiSPq8,Release,,,
0SLQorSjD7PmKDMcP9H9ml,Release,,,
0YSpRv5TQFxz2im8ijEglV,Release,,,
1KAZ4CtfGW7JgVvh6lq30V,Release,,,
2YEX8OaLPGDd1SjhIipLjS,Release,,,
1yGbNOtRIgdIiGHOEBaZWf,Release,,,
54Y471E7GNBSOXjZtqONId,Release,,,
3EfXhRMpi6oKxatvTj5tmn,Release,,,
5YwzDz4RJfTiMHS4tdR5Lf,Artist,73.0,,
00EpdnJTbeKfWrc7FI7Q2H,Release,,,
5J2k1X6ezNvPGwchhujAA4,Release,,,
5ftOucNwzfwCQKZJDIlVGL,Release,,,
0JjPiLQNgAFaEkwoy56B1C,Artist,73.0,,
5fy0X0JmZRZnVa2UEicIOl,Release,,,
5K4W6rqBFWDnAN6FQUkS6x,Artist,93.0,,
02xKTYrVQ1gSN8Lo4w7JmG,Release,,,
6x8GefrlUjATHW7ynbVqHC,Release,,,
35tu4rgJcxboWonRqgSkk6,Release,,,
1LIuN7ov1IBQDdLsU83ojl,Artist,78.0,,
4kjCJEhjBMvh1p9aYOutCs,Release,,,
2BvTUSzjyRiATeuIPicQPY,Release,,,
6F99dp0PeGXKnzV7zQdipO,Release,,,
6G3yZgaMPyC4RQwdpoADjd,Release,,,
2aeDFXeS2WvKqIfXQyKRGa,Release,,,
68T7wjEJhAX8gZtwIdNOV3,Release,,,
5u2Etf201E32rWitLVY3sg,Release,,,
2Kk36Wo3Ie2fAHwleHygie,Release,,,
1KVKqWeRuXsJDLTW0VuD29,Release,,,
7k9NK2XNkeMjB8M55Rm1ps,Release,,,
7zHT8D0bCLqEaHSCxKZVDy,Release,,,
2QLSJqqGIstNbO6nYRR16o,Artist,58.0,,
1EoDsNmgTLtmwe1BDAVxV5,Release,,,
2Wiyo7LzdeBCsVZiRA6vVZ,Release,,,
2552,Genre,,nova mpb,
6Qj13mDyBZod5IYTUbTLOp,Release,,,
29co09YwzbMNeyodptcOPK,Release,,,
5o6MJpi6Y4fQwI8gmv0oZc,Release,,,
6fyR4wBPwLHKcRtxgd4sGh,Release,,,
7gsWAHLeT0w7es6FofOXk1,Release,,,
7D2NdGvBHIavgLhmcwhluK,Release,,,
20r762YmB5HeofjMCiPMLv,Release,,,
5fu7gooH6bp15cPuYGfGvx,Release,,,
4JNo6Q5KdcRf1vtSX9mB0S,Artist,76.0,,
3PcjojX19kGDLnMi1ZqduP,Release,,,
1UPkWU9ZxFW9xaAuussSr9,Release,,,
0tw8qq7SZIezpfrnrfRAlo,Release,,,
1lGufkENuPKhs8ELOoFZ5q,Release,,,
2QpdRn5ixgb4ZnZVq7FUVL,Release,,,
6GfVRyX5lBgm6cYNHKmO6W,Release,,,
4DnjLKTRmVUCiVoQpFKV7O,Release,,,
2Hc8dFekejzrTxsF7R9wxT,Release,,,
2O6q06oNcmOIPg1qidSU3C,Artist,67.0,,
6Ar2o9KCqcyYF9J0aQP3au,Release,,,
4loQMkHOAbqVdyb59KBbsp,Release,,,
0eaYHx42IseJf6jfxKi2Nr,Release,,,
1xMq6o4CDAa2X0WquvhHkX,Release,,,
6M2wZ9GZgrQXHCFfjv46we,Artist,90.0,,
1HRONdLhKvok05NgMKtKpj,Release,,,
7GCAjZgKwHBucSRz7rQize,Release,,,
2UMj7NCbuqy1yUZmiSYGjJ,Artist,72.0,,
3YtT3aMR7tyXJ1hqeYrzhr,Release,,,
6S6JQWzUrJVcJLK4fi74Fw,Release,,,
0E3wRkztEF32ZdYICXBuBf,Release,,,
5lKlFlReHOLShQKyRv6AL9,Release,,,
7qwJFRvShWMVg39UKWafzW,Release,,,
48zl7depKidq6BMCzlVD6C,Release,,,
4DujDoP57Nsa7xH4IR3LQ8,Release,,,
5bISzaxE6WVsJjQj2BpWTX,Release,,,
50nBL64MumYMsXiDeLFhYE,Release,,,
2gP2LMVcIFgVczSJqn340t,Release,,,
6xlRSRMLgZbsSNd0BMobwy,Artist,74.0,,
2590,Genre,,funk melody,
5F32S7AEeo9ghQRh4dMWZi,Release,,,
08CWGiv27MVQhYpuTtvx83,Release,,,
4f2G7uAWqzpOPwEfCDV87A,Release,,,
4BbsHmXEghoPPevQjPnHXx,Release,,,
0c2RsLHChpPcpmUaVsDLU9,Release,,,
4MuQj5jGaW9W3pp2ZiB1pS,Release,,,
6b87opgcfElb3XS3aFO677,Release,,,
3BlmOUTc68ja3aOSvyV9da,Release,,,
53zoPJcgpTMmpZMFHI8XFn,Release,,,
3f7fhFtmR2nsBABqxapEmH,Release,,,
7aWwMNeSbh21oQf6nFVW07,Release,,,
4TWYRqrz6kQZTQosUHo334,Release,,,
6EOOM2AjpR87sXwES9cnhx,Release,,,
0do59jY4QowP4C8MkRlvz5,Release,,,
2rGzlhuos7aLaFOL1mbYPi,Release,,,
54imCbA8GKAZWLnl3S98OZ,Release,,,
46st9Ppozqi69NtllNlWE9,Release,,,
4bu31y0LYPZZ8uj1ZhOnt8,Release,,,
3TqYdlrnY03se1XIy9z4VW,Release,,,
0NGAZxHanS9e0iNHpR8f2W,Artist,80.0,,
2611,Genre,,brazilian bass,
2612,Genre,,electronic,
2613,Genre,,slap house,
2614,Genre,,electro house,
6pmFJ5VC7URN6Q7xI0SYt3,Release,,,
4yIO2zr5r11eBx2NYIm4UW,Release,,,
16FbCVOKzpau0UNXEDh7Rz,Release,,,
095dBywAyVg2kHNmnww4YY,Release,,,
2Ux1Hyjna2QLlLYhlWGwyQ,Release,,,
1ycoesYxIFymXWebfmz828,Release,,,
50MzJhO0pMjTsfpeOmZ1so,Release,,,
3HHNR44YbP7XogMVwzbodx,Release,,,
3rE82NMVBb5C5tQ83o8u8N,Artist,52.0,,
2624,Genre,,forró tradicional,
5WWlywukTjOi52WA7MaLCa,Release,,,
3Jor18G4BVJUMMFakmZqzJ,Release,,,
6wbt4vxN9hVFeTGZ631ecH,Release,,,
0eORRyvPN28QoCpoLQ77cx,Release,,,
7hqmVqRcjVRqcEfoAQjqoO,Release,,,
5WimKLQTvFZkO9VEmakjkQ,Release,,,
5eyZZoQEFQWRHkV2xgAeBw,Release,,,
6trNtQUgC8cgbWcqoMYkOR,Release,,,
2yAXXiCbFgXSaKcYNioFBx,Artist,69.0,,
0GRejVARJcl9YpLqd3OJ1K,Release,,,
6KKSK8p6MYkKFScEHmvoUD,Release,,,
4h2BV4Xw33ed9ejmhqUlEr,Release,,,
2jMRQyPJGqFiJAYxNRw0v8,Release,,,
559vxOLTzlAv0zB77JMcdG,Artist,67.0,,
4PaHN6H82x78Xzg2vqzTQq,Release,,,
53qpOqJwO5aie2fL3AX9Wy,Release,,,
7cKoYGnRccPotp0HiDmUL5,Release,,,
6wcF90KsPdxYglXz26Gdag,Release,,,
4q3ewBCX7sLwd24euuV69X,Artist,100.0,,
16XHoXcTPdm7CczEvLNlMP,Release,,,
5ZIajOAD0CW3QHGzNvAJV7,Release,,,
50HAtgXzuNZXxl5QpwKaa5,Release,,,
7z6oxF6Zwl60YEDisI7kk6,Release,,,
5IW1ym8OBaTiV0BR7VTIow,Release,,,
3VOQ3Mg9eUfSkYVrevRxZM,Release,,,
3Gqymulc9kuOW8JIwUQdi9,Release,,,
7ytBIHePecNkpSI0Q6Sd0V,Release,,,
4kipZsAn1MGfC2ZZqQdRM6,Release,,,
6y6ltdnd5x8bBibqXpieJ4,Release,,,
2v8todfCAx27l3C38tcKQu,Release,,,
1ibPWYRrxXbzwaSmJupkrg,Release,,,
49uk55HsLS2fj7uxLPdnQX,Release,,,
2UA9UJrCVazLcBXDVvg7WO,Release,,,
63D15Du0fgLFQzDUKVKq2J,Release,,,
44qlsAscbvJuVNCjqLG4go,Release,,,
2660,Genre,,reggaeton,
6jJ0s89eD6GaHleKKya26X,Artist,88.0,,
4E0vDZuTPYYySw3TcVi6H0,Release,,,
3jxt1S4JtW4uFalBwlfehS,Release,,,
0JR92P5meXY4OIZirf2czm,Release,,,
7MuJkRuvDgjhacehvNJqO2,Release,,,
4kRWwCyXiNDIMrP6qj0qzO,Release,,,
5OirxyXxt2aMXKgUq4UFZr,Release,,,
1qD0otIhk89L4YZPoXd2F8,Release,,,
50kZOg7eHpMgUBIvELHlnc,Release,,,
5zSPeLOror6UiYeodh4Bs9,Release,,,
7jayGTnTrgeSEqMyTJU0nB,Release,,,
3M4HPJnOYN7kdV3ymVu4vK,Release,,,
4RXLYBQZ21nPV5g5txCVNG,Release,,,
2674,Genre,,trap latino,
2XnIUZoujTHGasah0IlFv7,Release,,,
5fN3QZFYtSrgDRlAvjILBD,Release,,,
2677,Genre,,urbano latino,
3Si7xXfoNRXpm1l4UAJAuK,Release,,,
3utu4ATw9bPNw8vFunuyD4,Release,,,
4SVu1vfL4NjNduf29eWBYD,Release,,,
0sktijOYQ90oTpYhd6ZdiT,Release,,,
2682,Genre,,latin,
0wMYtfrGJPApPWuW9dqexy,Release,,,
4agDZPTZxwC2SiuyP6Gye8,Release,,,
2QsjauuCi7hvlk5A9PRmzH,Release,,,
5jLVRACAbQmXrhInlODAd1,Release,,,
5K79FLRUCSysQnVESLcTdb,Release,,,
0UlbGi4oAth8s6rwaGSU8Z,Release,,,
5MQBzs5YlZlE28mD9yUItn,Release,,,
1CYI4of2nVuOBrQt6E24qJ,Release,,,
3wRvkApt8RSt4FpCqB8Rrg,Release,,,
4f04NZ6ZDMitpBUzbnfbws,Release,,,
284L2v93o2g753uSlNgZRj,Release,,,
3WEkiDt9RUX12U07JCs0hx,Release,,,
5mea0F9MwTbph83q9uSjl2,Release,,,
5A70LBFCFtNwOmbPj5g5uc,Artist,40.0,,
2QrvFWuPnXG7asDdjNzwGj,Release,,,
6z6Ap5lqHAIwgLJPv2HKu7,Release,,,
1BbKMy4UEgZ6u3dQ67VBrz,Release,,,
5MkpYXXhFHuBp4mNfFDCYB,Release,,,
2LVjaj6inxXbQGyhydh5UW,Release,,,
4ph6Bt1mkDlmf32PSvRa8A,Artist,63.0,,
4FftCsAcXXD1nFO9RFUNFO,Release,,,
6frNSxi7ST7HMY8qLvlH1I,Release,,,
3RQQmkQEvNCY4prGKE6oc5,Release,,,
5yBootnFeQc5sTCZAEzJoo,Release,,,
5j2Mis9WYT1viJZPLxLOMD,Release,,,
7LwhXGsNCa3q4ktgjePGIr,Release,,,
1kLW7pu8Sb5OGICj1GFV0y,Release,,,
2Nc36DdQtrN7WoNFnPs7jD,Release,,,
0DypSP5lSjkhEaCCY3mFh0,Release,,,
2oxPe8gJlXZTC6G5oXtTup,Release,,,
1XrDrbPejioJrhJeFkww34,Release,,,
04YrofHjaUH7Qxgr57krMr,Release,,,
6T2II9tFgE2F4zWtqRDYid,Release,,,
47Gi6CGoKp0HSVVjqvBaVF,Release,,,
2d9BCZeAAhiZWPpbX9aPCW,Release,,,
6kO95KIUUqT6VxUHM6agN6,Release,,,
0hea6Rtz0qgNQr3uEn13Hm,Release,,,
1UW8e4oIPFijJ1zQNDvxLx,Release,,,
4lvbbY6OHwU8q7F9mt359I,Release,,,
6QdiSOfatGutUi3hMB4mCk,Release,,,
6S1CdETAPkHUUsc8RqYZTd,Release,,,
15f2E9zTbly1HKRAxWidIL,Release,,,
7AHxUt0kR1h66dRPsU7gZZ,Release,,,
65sw5hj3R3HnB56kbF9uhN,Release,,,
5ca8FPXNSHRjah0UTlGtF1,Release,,,
4gvQO5mEuhbMSrLIuwXkmz,Release,,,
0hec1rcX3sdqSkvWstzxE2,Release,,,
6R6vZpKL4abWraIBHModCr,Release,,,
5zXTxvpkRYjKYFtgGPPD06,Release,,,
21OseEf6paM1RsmQEkgiBy,Release,,,
5yFEiv6s7ePZ4KeFeoqyzR,Release,,,
28HMl4yupZds90YUBjBBsl,Release,,,
6gfl75eafOgda41IDHuzv1,Release,,,
16pCfF9VXXc2qTL9S3Z6lQ,Release,,,
3GWSX1Lna2pD7vBxv22O6U,Release,,,
5lJqux7orBlA1QzyiBGti1,Release,,,
2kSwbvvqGe2vMWdlLxkoYH,Release,,,
3b6cGm7LSgQLg2tI73tpQ3,Release,,,
71SBjenM5kOHdTedLw7tp4,Release,,,
7bvbR6qvDDEAqip1EaJscN,Release,,,
6Hvu6gimqbi5YQ7rJdKJ5l,Release,,,
5W8zisMJ5RrvChg1ENAhb3,Release,,,
3g5IuYTv5YyO1VxqmhTO9P,Release,,,
4AChNbwadWZ9nTyRLs1RMf,Release,,,
7CjJb2mikwAWA1V6kewFBF,Release,,,
7pznS6yotJmOf5q0gEtJ9p,Release,,,
5Q8HWmN4sxB368cVBcK51t,Release,,,
0Iykd2XHVvpdEvyOzE7jFT,Release,,,
0mfhWzIZ4lJVGttz9ge1vb,Release,,,
1xH1oGW46uGSRJykgnGdA4,Release,,,
5DEdOdJ0f87Nse5e946Fvc,Release,,,
1zBQcVejUqu9ujTXTgMQyM,Artist,52.0,,
2755,Genre,,calypso,
1uNFoZAHBGtllmzznpCI3s,Artist,92.0,,
4zTg82GmkLmOfqidiP1APU,Release,,,
416x0MGPpSS8TdxjWwHbsa,Release,,,
7a2ZzbMToEMQ9jD4UYvtdA,Release,,,
6THS2SxEna3SEPoo0oQXTo,Release,,,
3uPnO1aZBwMgWK1DI5zve9,Release,,,
5f5LXKRiPDf23T5QM2MEmX,Release,,,
4DyMK9x2gnmRkRa16zHaEV,Release,,,
62F8unRY46ZDR2EE5ag5Z5,Release,,,
5WXF5iVkipqMf040fK4O9Q,Artist,27.0,,
2hhhM5vO76lmYIxukfdNoL,Release,,,
2aH76bQO8P3a4BCTMJuvwa,Release,,,
5rgB6edxmDn8erRBJno0r2,Release,,,
7xzlXPjCiDYFFVEMUWnpQO,Release,,,
3Y37ixG7KDgDqxSE6PL679,Artist,44.0,,
2771,Genre,,brazilian jazz,
6uau7dao159A94pxtGIoMj,Release,,,
5cT5wndmYkuba7x4bnvIRf,Release,,,
1ToKUqpDqUw5Imnh1oCjNf,Release,,,
0chYs2Sy0tdD4cALvURLob,Release,,,
5gxBb5QQrdwYzKMtP3KlyM,Artist,30.0,,
4VI6KuisFPQXN4ts9S8Lmf,Release,,,
0GD98aEIFGilBEC8Ld8qjL,Release,,,
6Jxp7WbLwsvZcj9n36HLCL,Release,,,
3hLaHxvW6hfxzIabDUxofG,Release,,,
3xnqS3i4fWn0P30qIlnWYV,Artist,42.0,,
5ucqGPaDCkfkRZMsvtSoL7,Release,,,
2WgvydFagihh6RcMTXTTpP,Release,,,
7t9SclOfXCvlixukb2Kxao,Release,,,
7hSMb52dyYh8Qi6GFEGDho,Release,,,
5CekNQV1a2YvnlRjK79yF5,Release,,,
2KKwRNb1WHLbJ44cSJJwCV,Release,,,
2RS3j5SMvM0yFzmFfgYM6C,Release,,,
7FMwx9PCPazsUI2gjT6SP2,Release,,,
6M1cmcN4jAGoRRNYTbwj7H,Release,,,
1k2Ceas9mOSBfQ0QaBW55X,Release,,,
5Uep7H6D2fIoplgHLPrbtr,Release,,,
6mzpIm84OXCBxw6Tuhp1OA,Release,,,
7lmaraavFN48pqdfqNP6uU,Release,,,
2rGERPFUImzHoktEdmxRQt,Release,,,
1hh14PdZJ3TIeZYv0BpuzG,Release,,,
7zIRO89G0FBAQtGMHO1Wa0,Artist,66.0,,
5dGWwsZ9iB2Xc3UKR0gif2,Release,,,
2799,Genre,,sertanejo tradicional,
63iWSELt9V1kV6RSMxN7Ii,Release,,,
56jg3KJcYmfL7RzYmG2O1Q,Release,,,
4xKIqSWiZt4h1mjhWh2hz1,Release,,,
6Fr2rQkZ383FcMqFyT7yPr,Release,,,
1vKz0hrQ63TpKTqIV4q3Jz,Release,,,
1rknZw4cyL9NInAqSwc8AA,Release,,,
4jtKPpBQ5eneMwEI94f5Y0,Release,,,
5PFCb4eBH7paCvSRD7mg6x,Release,,,
4yz9rO7Q1UC2rK5eLOxmS7,Release,,,
0nz7G48yVl8GlBrUDgsbfa,Release,,,
6uDyy4CrSB9tgz4x2WPozh,Release,,,
0vLbETKLvxZWjlznemNwJf,Release,,,
18Y5zmdpOAcZX2hu43aOqh,Release,,,
5p1eNky0J3qdWryxws5jd1,Release,,,
3goj7aBXUFwPk20Rn1a0Y4,Release,,,
5ktSlHT6uyJIDRjAg8rHtd,Release,,,
2ZWRmYXTWP5Wm4g22CsjWV,Release,,,
1zRxu3SSmc0huIN1ZcE1KY,Release,,,
3g3ZJZlY60RIVHTcUpjsAi,Release,,,
3SMCIRZbs5ehMIalbfnNFt,Release,,,
70f70xLCpH7wHaVvB2oZT9,Release,,,
1NcdDNafg1PP6HNZu0fzaH,Release,,,
5cxMa6oLINJzmZ8lF7wWQN,Release,,,
1cQGm0Y6gNamC6zZijIK4u,Release,,,
7HyzxTNMw0KecZlF9iSh7e,Release,,,
2oHOFdDOfszv2OK5WD8nrJ,Release,,,
54TL5K4s094ccaeBP8hcHT,Release,,,
2KkoeJkkFr802J5gPjlRGs,Artist,36.0,,
2828,Genre,,bossa nova,
7Eo5TNWpYUDBc45P6vpZO1,Release,,,
3anQ7h3Q9qFf1Z20l68Rfl,Release,,,
1mZz7LZ96XNlj4XTvLVNoy,Release,,,
6IIt4yLIlAPO7GWP8jcnlt,Release,,,
63MKT9hwmiMFFdFp5SdB1p,Release,,,
7cVUgBYAPDOF0B9mEWo6WF,Release,,,
6SAHbSOSWI8VMtnn61tUqS,Release,,,
2yuUimeuq3g2XhxjkB5ePt,Release,,,
1MDgJUBRiAWBoxPT3d0w1q,Release,,,
1FxGJz6lPRiFn8moy0a6HM,Release,,,
3cr4Xgz8nnfp7iYbVqwzzH,Release,,,
44RL2m5vHRuZDjw2UWiauq,Release,,,
0wZJCeyfJ0LVrrtH4CwQYw,Release,,,
3ps5an8QpgJ7DwYKXCfMpC,Release,,,
06hejzGKzaws4tSnoCUXRB,Release,,,
3JUcVvm4fBUlqkzxCfFb0J,Release,,,
16Yj1dqV8ZmHtGfbW9JcWw,Release,,,
6NlJpYUd4hWt9chkKP0Gk0,Release,,,
4ScSBOF8RyNl0uTCXihmaj,Release,,,
6AvpBIffLgPCKLtshZdqW0,Release,,,
5dGBETBmYmWlUoSND6Hhz0,Release,,,
2mjHJfhJmscFyNo5nQshjr,Release,,,
0s1xHDk2UT3POKV4PFNOMm,Release,,,
0ALfQaGYSvcRNV5OLbixA3,Release,,,
3gDQOLxQdMX4WD17SlqeVs,Release,,,
0pCNMh2TE1GgYVnOmgRA9b,Release,,,
6uR1fDWGY2VfyLUzGMOSmQ,Release,,,
1PGjYmSsBMs87sgNcmyGj0,Release,,,
71Jz4vSNi9UkiRbsjgNsqw,Release,,,
3BmcYMh0KYsimWL6p2gPa9,Release,,,
76N6imyjQ9h5p2NzakHT32,Release,,,
7dGJo4pcD2V6oG8kP0tJRR,Artist,92.0,,
31hcgCSu4mlA82syOFItur,Release,,,
1hQT9TlJXMBP6Dy4lExSKn,Artist,52.0,,
2863,Genre,,bolero,
73qo38bDY4G4RczOWQxDtI,Release,,,
26q7pbXEhM9BWuCIkwSGMe,Release,,,
1rG5TDs3jYh6OU753I54CI,Release,,,
5EUgcfO5OWxnniHR3QYFcK,Release,,,
4PWBTB6NYSKQwfo79I3prg,Release,,,
6EzbFdrwvWpnpUjzrR57aU,Release,,,
5H0RxAxetjoZUaObUxU4B7,Release,,,
0q6CDiJao65bNi3gK8eOVS,Release,,,
2pZA0CpEcEFLUJZwlNgWvb,Release,,,
6DGK2AlR9OuDspQFbkzwbN,Release,,,
3VRHxhJ0T4VuOTLyGtUTX9,Release,,,
5WvlgyVCh2ftTYblfYuxoG,Release,,,
11ZdiTP8eERKHLs7ihKGmp,Release,,,
09rqQx2lDjRPcSyjU2s3In,Release,,,
2YZyLoL8N0Wb9xBt1NhZWg,Artist,95.0,,
29hf0qIZp3x39GSmm44CUj,Release,,,
72kkLY8QpKe2vifqDeqtET,Release,,,
4np1ChzRSZP514t7DZqO2F,Release,,,
2882,Genre,,hip hop,
2WEHOWX1DXPNEyopcsICZl,Release,,,
2o4zN2QPWCKtas9g7InOqx,Release,,,
1CJDjVkpbiQs9nPAiKwkE3,Release,,,
2886,Genre,,west coast hip hop,
5nvNEdnPjIRY2feHGlpYU8,Release,,,
1d0AW8u10rwz17syEoHDIw,Release,,,
6XTUCqzCwOj0cQCHEPeTez,Release,,,
5SPbHlvzGAOtB9mpOCtiAv,Release,,,
3JpwSH6ajW3WXXU28iDg1S,Release,,,
2tb70zF73VLNp2ramt7ZQS,Release,,,
1ruEh3PDReLvy4XORQ9mUh,Release,,,
1uvWtFQ5ucd9a5cH9av5oD,Release,,,
36wXfp1I8gL8NXgZxj6Sjy,Release,,,
0hvT3yIEysuuvkK73vgdcW,Release,,,
1JOsDKNTVhgpw7OWAELUAA,Release,,,
24tHcBsuq9DYSJknAPLiJN,Release,,,
79ONNoS4M9tfIA1mYLBYVX,Release,,,
40SNBmfRR5s1ZhUPagriO2,Release,,,
2USrj7F7AOeXUKUaxz7XzQ,Release,,,
3qsUH3fsHSc1oHKqxY8VsL,Release,,,
06zWUffQGImRjBw1LqFfvs,Release,,,
3DbMAWv5mZhqY1AjK3uZmS,Release,,,
17MzHbvKuzJje12SxWY9wN,Artist,70.0,,
4alcGHjstaALJHHiljfy3H,Release,,,
5YGJgU35coBKBHnsaHcNJL,Release,,,
5fxJ6R9Amz69Jl5B3JkMIO,Release,,,
1FMNs11xACrnNsstetQLEB,Release,,,
3SKTkAUNa3oUa2rkd8DAyM,Artist,52.0,,
6TnLAdztUnyeNAGz1neKpQ,Release,,,
4eLPsYPBmXABThSJ821sqY,Release,,,
10nO3EJJDMm6j6d2uK3Jah,Release,,,
4BEBUZBKPvaih60eTB7Aks,Release,,,
3VLiNhnEBN23udhpUMLy4A,Release,,,
4gjq4aTa0Y4rbxCG5J4bSy,Release,,,
3MSypvXbyOsTzjiK5TEYFb,Release,,,
72wGhrjvW5Mt6kFzI1todY,Release,,,
0ISoCzFnAtQHvuikDCUM82,Release,,,
0kL3TYRsSXnu0iJvFO3rud,Release,,,
1X42b0NEC8OPNnPKcJJgIY,Release,,,
7dwdTa8CwJhmv0IDKshjJo,Release,,,
6mk3ZqOD5nHn3zYo1TzPmg,Release,,,
31qhfd2ctHc2zezOBTDUQh,Release,,,
2NftEgtE2KfcaG26kGxAoZ,Release,,,
1txJVtOHiuuBXYMGBJIDKY,Release,,,
2H6k51biFLrlAsC984Jyjp,Release,,,
6d1TnQyg5GvAv2AIxfNdVW,Release,,,
7weUWOGRcc2pIU3mqAC5Yv,Release,,,
2UPtwS8Drk03niJyyAlxOy,Release,,,
0uyhwE6Wz1PobWG9plCs4A,Release,,,
7ycBtnsMtyVbbwTfJwRjSP,Release,,,
7nA0EdSRuxzUqkA7kMSer7,Release,,,
3mq22mmdE8xzU3ijOsVwrO,Release,,,
6VgNfSfvtOIbULq33TNymb,Release,,,
748dZDqSZy6aPXKcI9H80u,Release,,,
4fHGfdmwMkxvd0gPq8Bcqu,Release,,,
30ltSCA3yW2JkkjigvpPHS,Release,,,
0DAVqe4I7SL1bchq7hfuIP,Release,,,
4SrhryVJyBBMzHNfLDBmot,Release,,,
1N3D3vuUSiyDqMjEcTxeEM,Release,,,
69A5ytO0xlfupd8XPayCoJ,Release,,,
05qYGzcnNn1aVBVPIkh6ba,Release,,,
48t1ptWzHBog5VmmJScWr2,Release,,,
6fNgK0PZiXuHdwbohZ4Nty,Release,,,
1MBFqK9IEFNkDfbKp1LnAs,Release,,,
4a4iOtxCn80OOIw534ta7C,Release,,,
2eFVsaX3yHLPeWpiqvmeFn,Artist,53.0,,
0Oq3mWfexhsjUh0aNNBB5u,Release,,,
7n5kZhxjk76GU7ssMkgjOd,Release,,,
3KHEbkkbnX5ioSzVXwXw8V,Release,,,
3CIOg9iBdor6DuwKGQVw0U,Release,,,
2SWt1KSJ7rJ2XkWHlrZL1s,Release,,,
3OjQpMNunvljKP0tFVGip4,Release,,,
5Nn0Duathqj8yZeA5zPwTt,Release,,,
4BjfHGt9tS0fno0EmxH3Yz,Release,,,
1tNmUuSndlgYCte3Lcvovx,Release,,,
1bkN9nIkkCnXeG4yitVS1J,Release,,,
4u3QDL1eFzsso29Fzu5Vu0,Release,,,
2ZGuZwHna0GJ8ApFJWoE9M,Release,,,
7a7n9ka0Mnevq19mOU8tcW,Artist,52.0,,
7neKB5LSdNnYiuEUlCqWgm,Release,,,
73nud0IihzSauCk6AfYbLN,Release,,,
6aMpeys8CsM9RuRR74RNMP,Artist,60.0,,
07C0GZEXLAELHVNkBNeVXZ,Release,,,
0kc1BjcLHaXhZVzCp0HeAl,Artist,41.0,,
0kUnqER78fdTcAEPDCpwo0,Release,,,
2pwEcYczMERg84xdmJQzhj,Release,,,
3bgrfyRjo8FI7smYgASHwK,Release,,,
7BZkkvPysgOxPgwO4HzB3v,Release,,,
2ERj7DCOq6FAH2Y7qad5hN,Release,,,
7MoLQ8vckhwBbQqEYQTYQC,Release,,,
2PftOgEPewb4XsaeE4567t,Artist,39.0,,
6qYxd1toC2OvJw1MXUxwEt,Release,,,
1jq6ILT0x3Rrx9gHpUGplW,Release,,,
5hOCY0K6ZpIhiV4sOLJauP,Release,,,
00xxJ5lYaAnxL0gt79UeBA,Release,,,
1DMS5InIaMw7VfzY8P0tYM,Release,,,
63AOuMnGTPyxGLVUzAWKwt,Release,,,
1h3M8tLg9fN0IzAfkRNpR1,Release,,,
01F64hXfIisZbwBf1VCwQT,Artist,36.0,,
0wfQKLlCKAYZGF5BqzaWjM,Release,,,
7G09DgXbzkA4OjnHk8gScX,Release,,,
1hvL0H8bXnyz8lgZHzztxs,Release,,,
3krb3LsOogMryKOllCsYAL,Release,,,
57g72GqKOm3grXGrBjOX14,Release,,,
3TVXtAsR1Inumwj472S9r4,Artist,98.0,,
0Y5tJX1MQlPlqiwlOH1tJY,Artist,94.0,,
2Jw4Lrfjnyv2QsDoBgnrAP,Artist,63.0,,
4z5flmIBueV2CbaaiH7low,Release,,,
1DV9yktLwgLMrb07Connmr,Release,,,
15sQJn13XwnVk7YIVR0Lpb,Release,,,
4Q7cRXio6mF2ImVUCcezPO,Release,,,
18NOKLkZETa4sWwLMIm0UZ,Release,,,
6hqHNxwYXBnVwqN4JZvowB,Release,,,
4LzjCuCcssmyxrnUHRwhE4,Release,,,
3iRHYOGtAa6hn5yUa29K5t,Release,,,
0j3Hyvr0n6LwrkwPKINcn4,Release,,,
